pmf_160_0.01_0.001	0.7954	0.7544	0.6036	0.6794	1.0615	1.6766	1.1736	1.1032	0.6050	0.7803	1.7635	4.1401
pmf_40_0.01_0.005	0.8165	0.7725	0.6514	0.7007	1.0675	1.6567	1.2545	1.2137	0.6879	0.8286	1.8185	4.1824
biasedmf_20_0.01_0.001	0.9526	1.0817	0.7942	0.7284	0.9753	1.4333	1.5873	2.0392	1.0153	0.8785	1.5573	3.3153
biasedmf_80_0.05_0.1	0.9043	1.1702	0.6033	0.4844	0.9296	1.6668	1.2602	1.7968	0.5676	0.3942	1.2427	3.4235
biasedmf_80_0.001_0.001	0.9156	1.1369	0.6430	0.5517	0.9463	1.6760	1.2833	1.7600	0.6463	0.4859	1.2502	3.4660
biasedmf_80_0.05_0.001	0.9012	1.0874	0.6890	0.6123	0.9015	1.4691	1.3771	1.8462	0.7874	0.6469	1.3404	3.1456
biasedmf_80_0.01_0.005	0.8970	1.0786	0.6900	0.6146	0.8959	1.4573	1.3583	1.8159	0.7831	0.6443	1.3206	3.0966
pmf_20_0.001_0.001	0.8892	1.0177	0.5565	0.6275	1.0765	1.7790	1.2093	1.4125	0.5130	0.6070	1.5711	3.9571
biasedmf_40_0.01_0.1	0.9069	1.1578	0.6306	0.5146	0.9125	1.6308	1.2869	1.8273	0.6184	0.4440	1.2269	3.3396
biasedmf_320_0.01_0.01	0.8854	1.0924	0.6526	0.5638	0.8899	1.4938	1.3104	1.7973	0.6970	0.5534	1.2716	3.1481
biasedmf_320_0.001_0.1	0.9228	1.1737	0.6176	0.5126	0.9651	1.7382	1.2711	1.7774	0.5887	0.4200	1.2550	3.5780
biasedmf_20_0.001_0.005	0.9158	1.1385	0.6418	0.5499	0.9471	1.6787	1.2826	1.7606	0.6436	0.4829	1.2502	3.4708
pmf_320_0.001_0.001	0.8548	0.9418	0.5340	0.6216	1.0873	1.7926	1.1248	1.2168	0.4756	0.5960	1.5859	4.0133
biasedmf_40_0.005_0.01	0.9018	1.0883	0.6890	0.6149	0.8979	1.4721	1.3530	1.8475	0.7512	0.6190	1.2627	3.1245
